종목코드,종목명,현재가,NAV,3개월수익률,거래량,거래대금,시가총액(억),등락률
486450,SOL 미국AI전력인프라,19590,19449.0,-23.0512,48890,957,2135,0.49
266160,RISE 고배당,33595,33600.0,-11.6787,29575,1008,2133,-0.24
305080,TIGER 미국채10년선물,11890,11889.0,-14.4301,47597,564,2128,0.25
244580,KODEX 바이오,8140,8143.0,-19.7856,274226,2251,2123,-1.09
332930,HANARO 200TR,145280,145162.0,-15.282,955,141,2107,-0.09
0233J0,TIGER 삼성전자SK하이닉스미국채혼합50,10485,10527.0,,409564,4345,2097,0.24
490090,TIGER 미국AI빅테크10,15560,15589.0,-11.5145,76776,1193,2077,-0.26
498270,KIWOOM 미국양자컴퓨팅,13845,13754.0,-28.0465,52320,723,2077,0.29
0151S0,KODEX 미국AI반도체TOP3플러스,14920,14779.0,-16.2643,317876,4759,2059,0.71
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,6055,6044.0,,588817,3613,2038,-2.1
414780,TIGER 차이나과창판STAR50(합성),12935,13080.0,-15.8131,74350,973,2011,-1.63
495060,TIME 코리아밸류업액티브,28500,28540.0,-21.6964,54331,1574,1995,-0.42
466930,SOL 자동차TOP3플러스,24570,24637.0,-32.4537,346604,8614,1990,-3.04
261260,KODEX 미국달러선물인버스2X,5645,5640.0,30.867,314515,1783,1990,-0.27
463050,TIME K바이오액티브,11935,11979.0,-16.8601,227045,2740,1987,-2.01
0115D0,KODEX 조선TOP10,7605,7618.0,-21.0581,1003094,7795,1970,-1.04
0005A0,KODEX 미국S&P500데일리커버드콜OTM,9160,9201.0,-11.6098,143995,1319,1969,-0.11
302190,TIGER 중장기국채,50025,50033.0,0.593,2070,103,1931,-0.02
0192Z0,TIGER 중기종합채권(A-이상)액티브,101035,100975.0,1.0004,26001,2626,1930,0.07
495550,SOL 코리아밸류업TR,33255,33260.0,-14.3261,12604,426,1929,-0.25
480040,ACE 미국반도체데일리타겟커버드콜(합성),14470,14221.0,-28.2044,244793,3544,1910,1.54
0091C0,KODEX 미국10년국채액티브(H),9535,9537.0,-1.443,175280,1671,1898,0.05
433980,KODEX TDF2040액티브 적격,15682,15643.0,-7.4252,40054,627,1890,-0.02
122090,PLUS 코스피50,83250,83324.0,-15.9635,53675,4577,1873,-0.05
486830,HANARO 머니마켓액티브,53310,53313.0,0.8035,616,32,1871,-0.01
0047A0,TIGER 차이나테크TOP10,12280,12279.0,-21.7433,23067,285,1854,-1.96
0069M0,1Q 미국나스닥100,13150,13158.0,-14.1726,231825,3050,1854,-0.11
0082V0,KODEX TDF2060액티브 적격,11105,11083.0,-10.4439,44990,499,1849,-0.09
0093A0,RISE AI반도체TOP10,33595,33662.0,-13.0044,123903,4287,1848,-0.75
429000,TIGER 미국S&P500배당귀족,12960,13083.0,-7.3213,62400,808,1847,-0.19
494330,ACE 라이프자산주주가치액티브,33000,33008.0,2.3667,40675,1346,1832,0.0
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),10840,10905.0,-21.367,25139,272,1825,-0.82
0005G0,IBK K-AI반도체코어테크,51710,51955.0,-21.1438,24707,1316,1784,-0.91
332500,ACE 200TR,74260,74387.0,-15.386,28288,2143,1782,-0.38
483290,KODEX 미국배당다우존스타겟커버드콜,9995,10102.0,-6.5389,139429,1394,1769,-0.5
473460,KODEX 미국서학개미,23090,23027.0,-17.2461,13582,314,1766,-0.17
0190G0,KODEX 반도체타겟위클리커버드콜,9055,9076.0,-14.7207,467839,4343,1766,0.06
0099L0,ACE 우량회사채(AA-이상)액티브,99770,99787.0,1.3045,425,42,1750,-0.02
412570,TIGER 2차전지TOP10레버리지,1191,1193.0,-36.0407,11290945,14023,1725,-5.48
461950,KODEX 2차전지핵심소재10,4865,4866.0,-22.1458,935296,4641,1715,-2.31
403790,MIDAS 코스피액티브,58500,58673.0,-13.3383,4097,243,1711,-0.51
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),10195,10165.0,-18.556,427000,4353,1703,-0.24
494220,UNICORN SK하이닉스밸류체인액티브,47735,47731.0,-9.6832,86260,4230,1695,-0.91
0040X0,SOL 팔란티어미국채커버드콜혼합,9125,9159.0,-6.2444,164782,1502,1693,-0.16
472870,RISE 미국30년국채엔화노출(합성 H),6930,6951.0,-14.0127,340621,2361,1681,1.61
490600,RISE 미국배당100데일리고정커버드콜,8830,8916.0,-6.4973,205465,1814,1651,-0.34
160580,TIGER 구리실물,16180,16072.0,-8.6567,81766,1321,1650,2.57
337160,KODEX 200ESG,48485,48583.0,-13.121,18542,917,1648,-0.93
237370,KODEX 코리아배당성장채권혼합,15770,15768.0,-0.7155,37421,590,1640,-0.19
0051G0,SOL 미국원자력SMR,13290,13252.0,-20.3253,184133,2452,1635,0.45
233160,TIGER 코스닥150 레버리지,7330,7298.0,-45.7875,1840060,14078,1635,-3.87
200250,KIWOOM 인도Nifty50(합성),20680,20742.0,-10.6607,7832,161,1634,-0.7
0064K0,KODEX 금액티브,12390,12411.0,-13.7317,102744,1277,1601,0.36
272560,RISE 단기국공채액티브,114925,114922.0,0.7408,2756,316,1576,0.01
152870,파워 200,111845,111591.0,-15.038,72,8,1566,-0.09
491610,1Q CD금리액티브(합성),104915,104901.0,0.7297,14159,1485,1556,0.0
480030,ACE 미국500데일리타겟커버드콜(합성),9710,9725.0,-12.8276,152504,1480,1554,-0.21
464240,KIWOOM 26-09회사채(AA-이상)액티브,52015,52012.0,0.6912,7,0,1524,0.01
491820,HANARO 전력설비투자,42305,42379.0,-16.37,74186,3227,1523,-3.15
0005D0,SOL 전고체배터리&실리콘음극재,14355,14364.0,-23.7306,612228,8964,1500,-2.48
0193G0,KoAct 코스피액티브,8560,8567.0,-17.3725,234500,2033,1498,-0.29
354500,ACE 코스닥150,13870,13955.0,-20.096,68026,961,1498,-2.01
219480,KODEX 미국S&P500선물(H),33140,33167.0,1.8989,1978,65,1491,-0.39
138520,TIGER 삼성그룹,36905,36919.0,-13.9839,31065,1168,1491,-0.91
458210,KIWOOM CD금리액티브(합성),110655,110642.0,0.7191,363,40,1486,0.01
0153K0,KODEX 주주환원고배당주,12380,12403.0,1.41,140843,1755,1486,-0.4
0151P0,RISE 코리아전략산업액티브,14835,14831.0,-20.2856,93529,1425,1484,-0.97
271050,KODEX WTI원유선물인버스(H),1790,1794.0,-8.1109,5510371,10001,1473,-1.86
488720,WON 종합채권(AA-이상)액티브,48665,48629.0,0.0617,173,8,1468,0.03
143860,TIGER 헬스케어,36430,36476.0,-8.5384,18643,684,1464,-1.99
0048K0,KODEX 차이나휴머노이드로봇,8035,8050.0,-31.0055,558996,4519,1462,-1.41
451530,TIGER 국고채30년스트립액티브,34555,34557.0,-10.76,6155,212,1442,-0.09
0180V0,ACE 미국우주테크액티브,7595,7565.0,-43.2058,214866,1634,1435,0.4
0127M0,ACE 미국대형가치주액티브,12110,12136.0,-7.0769,3444,41,1435,-0.12
0104H0,KoAct 미국나스닥채권혼합50액티브,11580,11566.0,-13.0729,39899,461,1419,0.09
139220,TIGER 200 건설,8275,8288.0,-7.2297,978384,8223,1417,3.18
245340,TIGER 미국다우존스30,34670,34985.0,-9.8551,23809,825,1408,-0.17
481180,SOL 미국AI소프트웨어,15750,15879.0,-3.0831,71247,1126,1394,-0.79
495330,1Q 코리아밸류업,32410,32348.0,-14.1124,5275,173,1394,0.05
498180,파워 종합채권(AA-이상)액티브,93255,93263.0,-0.5074,200,18,1383,0.11
0092B0,SOL 한국원자력SMR,16945,16953.0,-7.8095,579728,9922,1381,3.64
0131W0,1Q 단기특수은행채액티브,102170,102165.0,0.7048,2097,214,1376,0.02
0041E0,KODEX 미국S&P500액티브,15700,15725.0,-17.2348,126600,1986,1366,-0.06
457990,PLUS 태양광&ESS,34900,35015.0,-12.135,233391,8237,1361,-2.53
0199C0,ACE 고배당주Plus커버드콜액티브,9220,9251.0,-5.2006,688241,6401,1360,-0.97
476450,KIWOOM 머니마켓액티브,52795,52802.0,0.7922,471,24,1339,-0.01
304660,KODEX 미국30년국채울트라선물(H),7260,7261.0,-3.146,18273,132,1321,0.35
0184L0,PLUS 중기종합채권(A-이상)액티브,100670,100664.0,1.0438,131,13,1314,0.0
0123G0,TIGER 미국AI전력SMR,6490,6427.0,-25.3489,87109,565,1308,1.09
476030,SOL 미국나스닥100,16655,16665.0,-14.1944,42516,708,1307,-0.09
448100,WON 200,113590,113726.0,-15.6047,33199,3868,1306,-0.3
471760,TIGER AI반도체핵심공정,14055,14070.0,-24.4676,494831,7143,1300,-3.34
463290,1Q 단기금융채액티브,109320,109319.0,0.7809,796,87,1293,0.01
461500,HANARO 종합채권(AA-이상)액티브,105080,104955.0,-0.2283,56,5,1280,0.16
325010,KODEX 성장주,43545,43578.0,-14.5524,25968,1146,1263,-0.39
0074K0,KoAct K수출핵심기업TOP30액티브,16725,16727.0,-18.0233,43565,741,1254,-1.15
463680,KODEX 미국S&P500테크놀로지,21715,21780.0,-14.2983,18413,401,1249,-0.37
0168K0,TIGER 기술이전바이오액티브,5880,5890.0,-22.1429,984803,5860,1243,-1.92
114820,TIGER 국채3년,105115,105115.0,1.0379,1773,186,1238,-0.01
192090,TIGER 차이나CSI300,11950,12007.0,-17.1773,23392,280,1237,-0.67
491230,PLUS 국공채머니마켓액티브,52530,52520.0,0.7675,8471,444,1234,0.03
182480,TIGER 미국MSCI리츠(합성 H),13490,13634.0,0.7027,9104,122,1234,-0.07
0000Y0,HK 26-12 회사채(AA-이상)액티브,101920,101914.0,0.7215,31,3,1233,0.02
411420,KODEX 미국나스닥AI테크액티브,25785,25708.0,-16.4822,10589,273,1225,-0.08
447620,SOL 미국TOP5채권혼합50,15635,15691.0,-4.2379,35882,561,1220,-0.45
438560,SOL 국고채3년,100435,100437.0,1.0361,104,10,1214,0.0
328370,PLUS 코스피TR,39095,39089.0,-14.6432,1428,56,1212,-0.34
0191W0,HANARO 중기종합채권(A-이상)액티브,100955,100958.0,1.0257,0,0,1211,0.0
377990,TIGER Fn신재생에너지,24125,24139.0,-18.1934,81836,2008,1194,-1.81
438570,SOL 국고채10년,98040,97960.0,0.1225,191,18,1192,0.02
469170,ACE 포스코그룹포커스,5905,5908.0,-12.2621,436680,2620,1187,-1.5
0181B0,HANARO 미국AI메모리반도체TOP4+,9795,9689.0,-18.1437,357544,3548,1185,0.51
332940,HANARO MSCI Korea TR,49345,49241.0,-15.4435,229,11,1184,0.3
367770,RISE 수소경제테마,22500,22504.0,-21.1645,33352,760,1170,-1.38
399110,SOL 미국S&P500ESG,20520,20546.0,-9.6073,14197,290,1170,0.0
319640,TIGER 골드선물(H),25895,25884.0,-2.4529,26239,682,1152,0.17
0008T0,SOL 화장품TOP3플러스,17810,17819.0,31.6171,1388120,24810,1149,-1.87
0209D0,KODEX 전고체배터리ESS TOP2플러스,7980,7990.0,,1044530,8503,1141,-2.98
0122W0,RISE 26-11 회사채(AA-이상)액티브,51010,51015.0,0.7008,19,0,1140,0.01
488500,TIGER 미국S&P500동일가중,12360,12393.0,-8.6048,27816,343,1119,-0.04
0135Y0,IBK 중기종합채권(AA-이상)액티브,100520,100459.0,0.9794,63,6,1113,0.0
0000J0,PLUS 한화그룹주,27800,27803.0,-14.5098,71456,2009,1112,-0.98
326240,RISE IT플러스,43765,43816.0,-18.1525,6453,290,1112,-1.41
309230,ACE 미국WideMoat동일가중,30095,30231.0,-5.8705,10348,310,1107,-0.07
266370,KODEX IT,68655,68750.0,-17.3121,25022,1764,1098,-1.07
372330,KODEX 차이나항셍테크,6530,6527.0,-18.6401,77035,504,1097,-1.36
251340,KODEX 코스닥150선물인버스,2475,2502.0,9.255,24865823,60296,1094,2.27
0174B0,KoAct 글로벌AI메모리반도체액티브,14570,14481.0,-15.6314,123284,1831,1093,-0.21
304940,KODEX 미국나스닥100선물(H),32460,32464.0,-2.2223,3496,113,1087,-0.31
0080Y0,SOL 조선TOP3플러스레버리지,8530,8646.0,-45.8321,355050,3165,1083,-2.4
0138Y0,PLUS 금채권혼합,9705,9750.0,-6.4221,102850,1000,1082,0.15
496090,KIWOOM 코리아밸류업,32645,32540.0,-13.8686,1200,39,1077,-0.17
0221V0,IBK 초단기채권액티브,100500,100506.0,,50,5,1074,0.01
0193M0,BNK 27-12 특수채(AAA이상)액티브,50405,50395.0,,9,0,1066,0.0
0085P0,ACE 미국10년국채액티브,9510,9526.0,-13.8737,193975,1841,1065,0.16
455860,SOL 2차전지소부장Fn,4435,4436.0,-23.2716,532667,2414,1060,-2.53
464930,TIGER 글로벌혁신블루칩TOP10,20380,20480.0,-10.6421,17999,367,1060,-0.73
0091M0,HANARO 27-06 회사채(AA-이상)액티브,10160,10167.0,0.8928,501059,5095,1060,-0.1
203780,TIGER 미국나스닥바이오,35315,35262.0,6.7011,17169,605,1059,0.58
0132K0,PLUS 테슬라위클리커버드콜채권혼합,7955,7952.0,-6.598,145618,1157,1050,-0.44
475050,ACE KPOP포커스,7135,7144.0,-8.1925,798212,5751,1049,1.06
0036R0,RISE 미국휴머노이드로봇,18685,18674.0,-17.5268,37774,705,1046,0.19
464310,TIGER 글로벌AI&로보틱스 INDXX,13405,13396.0,-21.7493,13324,179,1046,-0.78
0232A0,MIDAS 머니마켓액티브,100135,100147.0,,101,10,1041,0.02
168580,ACE 중국본토CSI300,33310,33380.0,-16.5576,805,26,1039,0.53
476850,KoAct 배당성장액티브,21700,21715.0,-9.934,69554,1531,1031,-0.6
0137V0,KIWOOM 미국S&P500모멘텀,11295,11251.0,-14.1068,55335,625,1017,0.4
465780,마이티 26-09 특수채(AAA)액티브,106440,106448.0,0.6858,1,0,1014,0.0
475280,ACE 8월만기자동연장회사채AA-이상액티브,10750,10747.0,0.7973,234,2,1013,0.05
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,15375,15502.0,-27.6746,4407,68,1009,-0.03
114100,RISE 국고채3년,106055,106049.0,1.009,5031,533,997,0.03
261270,KODEX 미국달러선물인버스,8320,8325.0,14.8862,50042,417,995,-0.18
0176E0,RISE 미국AI전력인프라액티브,9510,9397.0,-28.8289,18272,174,989,0.32
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),40900,41015.0,-20.0799,8718,357,982,-0.38
0142D0,TIGER 미국AI데이터센터TOP4Plus,10580,10518.0,-27.6596,211956,2265,968,0.38
0177X0,ACE K휴머노이드로봇산업TOP2+,9340,9366.0,-29.5124,330998,3160,962,-3.56
0007N0,아이엠에셋 200,111380,111082.0,-14.9207,169,19,947,-0.15
195980,PLUS 신흥국MSCI(합성 H),15445,15657.0,2.7731,13268,206,945,-0.77
473440,ACE 11월만기자동연장회사채AA-이상액티브,10860,10855.0,0.9762,390,4,945,0.0
433970,KODEX TDF2030액티브 적격,13850,13833.0,-5.4395,35427,489,942,0.0
0052T0,1Q 중단기회사채(A-이상)액티브,50760,50768.0,1.075,78,3,931,-0.02
454320,HANARO CAPEX설비투자iSelect,43005,42974.0,-10.2265,1774,77,925,-0.93
211900,KODEX 코리아배당성장,28445,28439.0,-6.4503,4487,128,924,-0.3
325020,KODEX 배당가치,29615,29704.0,-8.8638,6784,203,918,-0.95
308620,KODEX 미국10년국채선물,11165,11172.0,-13.9715,13906,155,916,0.18
0035T0,PLUS 글로벌휴머노이드로봇액티브,18820,18822.0,-23.4107,16750,319,913,-1.75
298770,KODEX 한국대만IT프리미어,82200,82119.0,-11.3641,4631,384,904,-0.54
269540,PLUS 미국S&P500(H),29980,30078.0,0.0332,8925,268,899,-0.4
453080,KIWOOM 미국나스닥100(H),22910,22883.0,-2.241,2037,46,893,-0.39
486240,DAISHIN AI반도체&인프라액티브,28795,28760.0,-13.5072,1705,50,893,-1.39
143850,TIGER 미국S&P500선물(H),77395,77424.0,1.3762,2137,165,890,-0.41
468380,KODEX iShares미국하이일드액티브,10595,10619.0,-12.2595,71941,761,884,0.05
449770,KIWOOM 미국S&P500,20510,20602.0,-10.716,795084,16324,882,-0.19
0066W0,SOL 국제금,12525,12627.0,-13.7181,85712,1076,877,0.32
108450,ACE 삼성그룹섹터가중,39825,39814.0,-14.2157,14685,597,876,-1.06
495040,PLUS 코리아밸류업,32385,32277.0,-14.3128,1050,34,874,0.15
329670,KODEX TRF7030,21700,21777.0,-7.5561,6068,131,868,0.09
444490,WON 미국S&P500,19695,19745.0,-10.9906,4924,96,867,0.08
460960,ACE 글로벌인컴TOP10,10790,10782.0,-10.9079,226011,2432,842,0.09
204480,TIGER 차이나CSI300레버리지(합성),22605,22828.0,-34.1411,2552,57,841,0.2
453330,RISE 미국S&P500(H),18195,18251.0,2.2711,15770,287,837,-0.33
479620,SOL 미국AI반도체칩메이커,24215,23982.0,-21.3212,52712,1285,835,0.64
461460,PLUS 국고채10년액티브,51265,51205.0,0.0488,14,0,832,0.03
359210,KODEX 코스피TR,36115,36096.0,-14.512,7716,283,831,-0.15
329660,KODEX TRF5050,17665,17738.0,-5.0909,11375,200,830,-0.06
0017Y0,1Q 종합채권(AA-이상)액티브,93905,93899.0,-0.467,3008,282,830,0.12
0162L0,KODEX 차이나AI반도체TOP10,12990,13036.0,-19.9008,628969,8271,818,-1.07
138530,TIGER LG그룹플러스,12410,12410.0,-16.0502,71062,899,812,-2.36
481430,RISE 국고채10년액티브,97965,97920.0,0.097,1240,121,809,-0.01
337140,KODEX 코스피대형주,36780,36871.0,-15.2897,16388,616,809,-0.22
485690,RISE 미국AI밸류체인TOP3Plus,21555,21511.0,-18.8555,22334,482,808,0.07
0018C0,PLUS 고배당주위클리고정커버드콜,10770,10776.0,-3.4455,110112,1189,808,-0.74
0098N0,PLUS 자사주매입고배당주,13240,13244.0,4.6935,40379,536,801,-0.34
495750,HANARO 코리아밸류업,32545,32486.0,-14.1548,330,10,797,-0.02
0057H0,PLUS 미국S&P500미국채혼합50액티브,11345,11368.0,-11.5315,157929,1790,794,0.04
458030,WON 국공채머니마켓액티브,55065,55064.0,0.6948,238,13,786,0.0
434960,DAISHIN K200,111965,111404.0,-15.3445,414,46,784,0.32
210780,TIGER 코스피고배당,23630,23713.0,-1.3389,10518,250,780,-0.67
365040,TIGER AI코리아그로스액티브,36740,36750.0,-13.6987,11280,419,772,-0.31
0049M0,ACE 미국배당퀄리티+커버드콜액티브,10915,10995.0,-11.23,47025,512,770,-0.05
157490,TIGER 소프트웨어,8270,8288.0,-17.4335,78531,658,769,-2.99
364960,TIGER BBIG,6350,6363.0,-11.4053,13670,87,759,-2.68
228810,TIGER 미디어컨텐츠,3130,3134.0,-12.2906,297681,945,759,-0.32
490480,SOL K방산,27830,27827.0,-15.6964,17577,496,751,-0.16
0233A0,ACE 삼성전자SK하이닉스플러스채권혼합50,10535,10549.0,,411181,4367,748,-0.43
469060,RISE 미국반도체NYSE,33875,33538.0,-22.5864,7003,238,745,0.67
473640,HANARO 글로벌금채굴기업,34570,34895.0,2.2293,24126,837,743,-0.8
272910,ACE 중장기국공채액티브,106125,106050.0,0.8601,21,2,741,0.01
0080X0,SOL 미국S&P500미국채혼합50,10665,10688.0,-12.4231,50916,542,736,0.0
0198A0,KIWOOM 코스닥150커버드콜액티브,8500,8500.0,,534089,4630,735,-1.96
475310,SOL 반도체후공정,27120,27132.0,-14.597,190804,5323,732,-1.17
0022T0,SOL 국제금커버드콜액티브,12835,12935.0,-13.9651,52873,680,732,0.39
292190,KODEX KRX300,48675,48705.0,-15.6164,6299,312,730,-0.33
441540,HANARO Fn조선해운,26580,26559.0,-14.1213,27903,753,718,-1.01
211560,TIGER 배당성장,35610,35624.0,-6.8903,3251,116,716,-0.35
0098Z0,FOCUS 200,94840,94434.0,-15.3781,986,94,711,0.49
298340,PLUS 국채선물3년,56545,56516.0,1.3987,5000,282,710,0.0
0102A0,TIGER 미국AI소프트웨어TOP4Plus,8695,8739.0,-8.6504,68163,595,709,-0.8
0210E0,PLUS 200커버드콜액티브,7425,7438.0,,256648,1944,705,-0.07
228800,TIGER 여행레저,2725,2734.0,-9.3024,130619,357,704,-0.18
412770,TIGER 글로벌AI플랫폼액티브,11900,12033.0,-30.3075,15643,187,695,0.0
0113D0,TIME 글로벌탑픽액티브,11760,11777.0,-10.0421,17435,204,694,-0.17
475350,RISE 버크셔포트폴리오TOP10,14075,14188.0,-6.7653,40268,567,690,-0.98
0225V0,KODEX 미국CPU반도체TOP10,9975,9861.0,,201852,2009,688,1.42
491700,HK 200,114560,111528.0,-15.5757,123,14,687,2.45
277640,TIGER 코스피대형주,38105,38119.0,-15.6082,13491,524,686,-0.07
440640,ACE 단기채권알파액티브,112755,112748.0,0.8587,168,18,686,0.01
130730,KIWOOM 단기자금,103060,103062.0,0.7035,1263,130,680,0.0
100910,KIWOOM KRX100,17425,17411.0,-14.7766,5874,104,680,-0.88
492500,1Q 현대차그룹채권(A+이상)&국고통안,51390,51395.0,0.8144,110,5,679,0.04
465330,RISE 2차전지TOP10,11195,11205.0,-14.9851,131059,1493,674,-1.58
0190Y0,TIGER 구글밸류체인,8250,8226.0,-25.0178,188211,1559,668,0.06
278620,PLUS 단기채권액티브,119140,119147.0,0.9531,502,59,667,-0.01
266420,KODEX 헬스케어,16560,16568.0,-8.3266,20836,347,662,-2.01
433880,PLUS TDF2060액티브 적격,18245,18221.0,-10.3636,8283,150,655,-0.08
458750,TIGER 미국배당다우존스타겟커버드콜1호,12710,12817.0,-7.1141,19872,252,655,-0.24
140700,KODEX 보험,21005,21093.0,8.2006,154371,3282,651,-2.19
453950,TIGER TSMC파운드리밸류체인,32300,32163.0,-17.2201,7886,255,646,0.44
0115E0,KODEX 코리아소버린AI,14470,14507.0,-10.3413,68915,1014,637,-3.53
306950,KODEX KRX300레버리지,79070,79272.0,-41.3703,2155,175,633,0.16
0123S0,HANARO 26-12 은행채(AA+이상)액티브,10185,10193.0,0.6419,26,0,631,-0.05
252400,RISE 200선물레버리지,104200,104078.0,-40.4604,31279,3392,625,-1.02
419890,KIWOOM 단기채권ESG액티브,107610,107603.0,0.8199,2132,229,624,0.01
455660,ACE 미국하이일드액티브(H),9407,9405.0,0.4237,13489,126,621,-0.14
0197X0,SOL SK하이닉스선물단일종목인버스2X,6080,6016.0,-66.9177,31728287,181881,620,-1.14
292770,KODEX 국채선물3년인버스,57730,57788.0,-0.1124,2,0,620,-0.08
0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),8895,8917.0,-13.6855,53621,476,614,0.34
476750,ACE 미국30년국채엔화노출액티브(H),7445,7467.0,-14.1943,101151,754,603,1.36
275980,TIGER 글로벌4차산업혁신기술(합성 H),23610,23711.0,-4.1321,34447,815,600,-0.23
261240,KODEX 미국달러선물,13885,13898.0,-12.3696,84973,1176,597,0.25
453640,KODEX 미국S&P500헬스케어,13880,13920.0,-1.0112,26981,373,597,-0.04
0166S0,PLUS K제조업핵심기업액티브,11130,11131.0,-20.0358,49045,557,595,-0.58
495940,RISE 미국AI테크액티브,18835,18787.0,-22.2423,2114,39,593,-0.11
491220,PLUS 200TR,131460,131358.0,-15.3488,715,95,592,-0.16
0040S0,HANARO 글로벌피지컬AI액티브,22925,23173.0,-24.5111,6964,160,585,-1.01
0172V0,1Q 은액티브,8355,8404.0,-20.0385,76157,641,581,0.42
304780,HANARO 200선물레버리지,127040,126920.0,-39.6383,4574,595,572,-0.86
150460,TIGER 중국소비테마,7575,7588.0,4.0136,94560,717,570,-0.92
225040,TIGER 미국S&P500레버리지(합성 H),67735,68206.0,3.116,7444,506,569,-0.64
385590,ACE ESG액티브,24700,24400.0,-10.1739,1511,37,568,0.63
0194T0,ACE SK하이닉스단일종목레버리지,9500,9564.0,-53.3434,287654,2898,568,1.6
479730,TIGER 인도빌리언컨슈머,9600,9620.0,-7.3601,10036,96,566,-0.31
401470,KODEX 메타버스액티브,9645,9653.0,-8.2907,6956,67,564,-2.03
0226A0,PLUS SK하이닉스샌디스크채권혼합50,11150,11215.0,,182959,2073,558,0.0
0111J0,HANARO 증권고배당TOP3플러스,12525,12532.0,-25.7714,46818,591,557,0.2
0181L0,SOL 미국우주항공TOP10,6815,6848.0,-44.512,119289,817,555,-0.51
278240,RISE 코스닥150선물레버리지,7475,7390.0,-46.1512,30463,237,545,-4.17
261070,TIGER 코스닥150바이오테크,11795,11806.0,-21.1438,129570,1545,543,-2.24
0141S0,SOL 조선기자재,8440,8445.0,-17.7154,94581,810,540,-0.71
455960,RISE 미국달러SOFR금리액티브(합성),11790,11799.0,-11.5471,3863,45,540,-0.38
0197W0,SOL SK하이닉스단일종목레버리지,9310,9371.0,-53.6684,607939,5977,535,0.98
442560,RISE TDF2040액티브 적격,16200,16138.0,-8.552,10017,162,535,-0.34
0113P0,HK 머니마켓액티브,102460,102465.0,0.7522,19,1,531,0.0
0046Y0,ACE 미국배당퀄리티,12275,12328.0,-11.2288,6733,82,528,0.0
101280,KODEX 일본TOPIX100,30650,30309.0,-5.2393,4155,127,527,0.49
253150,PLUS 200선물레버리지,208345,208195.0,-40.603,9327,1986,521,-0.8
445150,KODEX 친환경조선해운액티브,28150,28143.0,-15.9792,6132,174,521,-0.46
275300,KODEX 우량주,30380,30400.0,-13.1785,6531,201,516,-0.33
261220,KODEX WTI원유선물(H),26475,26333.0,3.1893,117470,3060,516,1.65
360140,KODEX 200롱코스닥150숏선물,23455,23614.0,1.4951,31262,734,516,1.62
114470,KIWOOM 국고채3년,107480,107455.0,1.0989,148,15,516,-0.05
0041D0,KODEX 미국AI소프트웨어TOP10,12930,12976.0,-11.3845,28865,373,511,-0.39
440910,WON 미국우주항공방산,23210,23279.0,-19.9244,4454,103,511,-0.34
0118Z0,ACE 미국AI테크핵심산업액티브,8565,8531.0,-20.5403,17794,152,510,0.41
152500,ACE 레버리지,46085,46076.0,-40.4666,89206,4290,507,-0.78
475260,ACE 2월만기자동연장회사채AA-이상액티브,10750,10755.0,0.8434,214,2,506,-0.09
480310,TIGER 글로벌온디바이스AI,19080,18987.0,-23.9442,34199,653,506,0.26
0139P0,ACE 고배당주,13570,13580.0,-1.1365,17164,234,502,-0.88
0185L0,TIME 글로벌휴머노이드로봇산업액티브,7120,7133.0,-29.7863,31219,224,495,-1.45
0000Z0,RISE 바이오TOP10액티브,8515,8520.0,-26.2261,63485,546,494,-1.56
218420,KODEX 미국S&P500에너지(합성),20035,20042.0,-4.6984,11115,221,492,0.28
140950,파워 코스피100,87205,86926.0,-15.6338,1321,117,488,0.17
418670,TIGER 글로벌AI사이버보안,16865,16807.0,-0.2959,57641,967,486,0.09
447430,ACE 주주환원가치주액티브,16460,16502.0,0.4354,10581,174,486,-0.06
292560,TIGER 일본엔선물,8070,8079.0,-10.3313,138894,1118,484,1.06
0118S0,SOL 미국넥스트테크TOP10액티브,10440,10407.0,-32.2992,29671,312,480,0.72
287180,PLUS 미국나스닥테크,53270,53146.0,-16.1265,1068,56,479,-0.08
442260,마이티 다이나믹퀀트액티브,38590,38525.0,-14.5029,1359,53,479,-0.59
305050,ACE 코스피,72320,72253.0,-14.8112,5115,376,470,0.07
336160,RISE 금융채액티브,100190,100161.0,0.8651,10,1,470,0.04
0132H0,KODEX 미국원자력SMR,8040,7994.0,-28.0215,30686,246,466,0.0
0178H0,IBK 미국AI TOP10국채혼합50,9895,9878.0,-6.0978,9127,90,465,1.33
316670,KIWOOM 코스닥150,6870,6900.0,-19.6225,18110,126,464,-2.21
0086B0,TIGER 리츠부동산인프라TOP10액티브,9430,9514.0,1.5029,43294,409,462,0.32
123310,TIGER 인버스,1104,1105.0,-1.4325,5554517,6006,461,0.27
453650,KODEX 미국S&P500금융,19100,19124.0,-2.5025,6072,115,458,0.61
0020H0,KoAct 글로벌양자컴퓨팅액티브,21285,21058.0,-31.7474,28446,608,458,1.28
200030,KODEX 미국S&P500산업재(합성),40440,40615.0,-13.1537,2161,87,456,0.0
